Date,SPY,XLE,XLF,XLK,XLV,XLI,XLY,XLP,XLU,XLB,LQD,BIL,SHY,IEF,TLT,VGSH,VGIT,VGLT,BND
2019-02-19,60.22656470990742,0,0,0,0,0,0,0,0,0,40.15104313993828,0,0,0,0,0,0,0,0
2019-02-20,60.27869052701352,0,0,0,0,0,0,0,0,0,40.18579368467568,0,0,0,0,0,0,0,0
2019-02-21,60.08159745397467,0,0,0,0,0,0,0,0,0,40.05439830264978,0,0,0,0,0,0,0,0
2019-02-22,60.41297226143667,0,0,0,0,0,0,0,0,0,40.27531484095779,0,0,0,0,0,0,0,0
2019-02-25,60.45399455458004,0,0,0,0,0,0,0,0,0,40.3026630363867,0,0,0,0,0,0,0,0
2019-02-26,60.46547110832063,0,0,0,0,0,0,0,0,0,40.31031407221376,0,0,0,0,0,0,0,0
2019-02-27,60.381377399423876,0,0,0,0,0,0,0,0,0,40.25425159961592,0,0,0,0,0,0,0,0
2019-02-28,60.280641817021376,0,0,0,0,0,0,0,0,0,40.18709454468092,0,0,0,0,0,0,0,0
2019-03-01,60.464360332331005,0,0,0,0,0,0,0,0,0,40.309573554887336,0,0,0,0,0,0,0,0
2019-03-04,60.386850890826864,0,0,0,0,0,0,0,0,0,40.25790059388458,0,0,0,0,0,0,0,0
2019-03-05,60.34592794404915,0,0,0,0,0,0,0,0,0,40.230618629366106,0,0,0,0,0,0,0,0
2019-03-06,60.149556093774805,0,0,0,0,0,0,0,0,0,40.099704062516544,0,0,0,0,0,0,0,0
2019-03-07,59.92654670419212,0,0,0,0,0,0,0,0,0,39.95103113612809,0,0,0,0,0,0,0,0
2019-03-08,59.88555435763926,0,0,0,0,0,0,0,0,0,39.923702905092846,0,0,0,0,0,0,0,0
2019-03-11,60.433362553316776,0,0,0,0,0,0,0,0,0,40.288908368877856,0,0,0,0,0,0,0,0
2019-03-12,60.63647673324637,0,0,0,0,0,0,0,0,0,40.42431782216425,0,0,0,0,0,0,0,0
2019-03-13,60.837860785333675,0,0,0,0,0,0,0,0,0,40.55857385688912,0,0,0,0,0,0,0,0
2019-03-14,60.766541137208826,0,0,0,0,0,0,0,0,0,40.51102742480589,0,0,0,0,0,0,0,0
2019-03-15,61.034343840447086,0,0,0,0,0,0,0,0,0,40.689562560298064,0,0,0,0,0,0,0,0
2019-03-18,61.15458227122899,0,0,0,0,0,0,0,0,0,40.769721514152664,0,0,0,0,0,0,0,0
2019-03-19,61.167874748489105,0,0,0,0,0,0,0,0,0,40.778583165659406,0,0,0,0,0,0,0,0
2019-03-20,61.22286880988816,0,0,0,0,0,0,0,0,0,40.81524587325878,0,0,0,0,0,0,0,0
2019-03-21,61.6835729376853,0,0,0,0,0,0,0,0,0,41.12238195845687,0,0,0,0,0,0,0,0
2019-03-22,61.12201827680457,0,0,0,0,0,0,0,0,0,40.748012184536385,0,0,0,0,0,0,0,0
2019-03-25,61.14394758871429,0,0,0,0,0,0,0,0,0,40.762631725809534,0,0,0,0,0,0,0,0
2019-03-26,61.42770678630138,0,0,0,0,0,0,0,0,0,40.951804524200924,0,0,0,0,0,0,0,0
2019-03-27,61.268064165038226,0,0,0,0,0,0,0,0,0,40.845376110025484,0,0,0,0,0,0,0,0
2019-03-28,61.438286153688466,0,0,0,0,0,0,0,0,0,40.95885743579231,0,0,0,0,0,0,0,0
2019-03-29,61.652165957776795,0,0,0,0,0,0,0,0,0,41.101443971851204,0,0,0,0,0,0,0,0
2019-04-01,61.99902950096254,0,0,0,0,0,0,0,0,0,41.332686333975026,0,0,0,0,0,0,0,0
2019-04-02,62.050810711110195,0,0,0,0,0,0,0,0,0,41.36720714074013,0,0,0,0,0,0,0,0
2019-04-03,62.05699128393357,0,0,0,0,0,0,0,0,0,41.37132752262239,0,0,0,0,0,0,0,0
2019-04-04,62.195689276489446,0,0,0,0,0,0,0,0,0,41.463792850992974,0,0,0,0,0,0,0,0
2019-04-05,62.41626344707967,0,0,0,0,0,0,0,0,0,41.610842298053115,0,0,0,0,0,0,0,0
2019-04-08,62.40900786760016,0,0,0,0,0,0,0,0,0,41.606005245066775,0,0,0,0,0,0,0,0
2019-04-09,62.269827803244944,0,0,0,0,0,0,0,0,0,41.513218535496634,0,0,0,0,0,0,0,0
2019-04-10,62.51904633280251,0,0,0,0,0,0,0,0,0,41.67936422186834,0,0,0,0,0,0,0,0
2019-04-11,62.48345361049596,0,0,0,0,0,0,0,0,0,41.655635740330645,0,0,0,0,0,0,0,0
2019-04-12,62.722420150348036,0,0,0,0,0,0,0,0,0,41.81494676689869,0,0,0,0,0,0,0,0
2019-04-15,62.657732814589025,0,0,0,0,0,0,0,0,0,41.771821876392686,0,0,0,0,0,0,0,0
2019-04-16,62.61276672784255,0,0,0,0,0,0,0,0,0,41.74184448522837,0,0,0,0,0,0,0,0
2019-04-17,62.516612866096665,0,0,0,0,0,0,0,0,0,41.67774191073111,0,0,0,0,0,0,0,0
2019-04-18,62.611596215859265,0,0,0,0,0,0,0,0,0,41.74106414390618,0,0,0,0,0,0,0,0
2019-04-22,62.60383486501091,0,0,0,0,0,0,0,0,0,41.73588991000728,0,0,0,0,0,0,0,0
2019-04-23,63.045221446585785,0,0,0,0,0,0,0,0,0,42.0301476310572,0,0,0,0,0,0,0,0
2019-04-24,63.046134881568285,0,0,0,0,0,0,0,0,0,42.0307565877122,0,0,0,0,0,0,0,0
2019-04-25,63.010134639254225,0,0,0,0,0,0,0,0,0,42.00675642616948,0,0,0,0,0,0,0,0
2019-04-26,63.274992247288125,0,0,0,0,0,0,0,0,0,42.18332816485875,0,0,0,0,0,0,0,0
2019-04-29,63.23508545944312,0,0,0,0,0,0,0,0,0,42.15672363962875,0,0,0,0,0,0,0,0
2019-04-30,63.26506251064689,0,0,0,0,0,0,0,0,0,42.17670834043127,0,0,0,0,0,0,0,0
2019-05-01,62.971658327745885,0,0,0,0,0,0,0,0,0,41.981105551830595,0,0,0,0,0,0,0,0
2019-05-02,62.79892928385066,0,0,0,0,0,0,0,0,0,41.865952855900446,0,0,0,0,0,0,0,0
2019-05-03,63.28017973368366,0,0,0,0,0,0,0,0,0,42.18678648912244,0,0,0,0,0,0,0,0
2019-05-06,63.15797378697731,0,0,0,0,0,0,0,0,0,42.10531585798488,0,0,0,0,0,0,0,0
2019-05-07,62.523026795303544,0,0,0,0,0,0,0,0,0,41.682017863535705,0,0,0,0,0,0,0,0
2019-05-08,62.386901725156534,0,0,0,0,0,0,0,0,0,41.59126781677103,0,0,0,0,0,0,0,0
2019-05-09,62.296770917977874,0,0,0,0,0,0,0,0,0,41.531180611985256,0,0,0,0,0,0,0,0
2019-05-10,62.499196785602855,0,0,0,0,0,0,0,0,0,41.666131190401906,0,0,0,0,0,0,0,0
2019-05-13,61.5715757655226,0,0,0,0,0,0,0,0,0,41.04771717701507,0,0,0,0,0,0,0,0
2019-05-14,61.94087856077904,0,0,0,0,0,0,0,0,0,41.29391904051936,0,0,0,0,0,0,0,0
2019-05-15,62.2272204589024,0,0,0,0,0,0,0,0,0,41.484813639268275,0,0,0,0,0,0,0,0
2019-05-16,62.53338583034542,0,0,0,0,0,0,0,0,0,41.68892388689695,0,0,0,0,0,0,0,0
2019-05-17,62.29292183600059,0,0,0,0,0,0,0,0,0,41.52861455733373,0,0,0,0,0,0,0,0
2019-05-20,61.98728289290954,0,0,0,0,0,0,0,0,0,41.324855261939696,0,0,0,0,0,0,0,0
2019-05-21,62.34344493796155,0,0,0,0,0,0,0,0,0,41.5622966253077,0,0,0,0,0,0,0,0
2019-05-22,62.25995849696034,0,0,0,0,0,0,0,0,0,41.50663899797357,0,0,0,0,0,0,0,0
2019-05-23,61.85783828210024,0,0,0,0,0,0,0,0,0,41.2385588547335,0,0,0,0,0,0,0,0
2019-05-24,61.993794753470794,0,0,0,0,0,0,0,0,0,41.32919650231386,0,0,0,0,0,0,0,0
2019-05-28,61.66442839534205,0,0,0,0,0,0,0,0,0,41.10961893022804,0,0,0,0,0,0,0,0
2019-05-29,61.42643948797961,0,0,0,0,0,0,0,0,0,40.950959658653076,0,0,0,0,0,0,0,0
2019-05-30,61.66853398678944,0,0,0,0,0,0,0,0,0,41.11235599119296,0,0,0,0,0,0,0,0
2019-05-31,61.22723681667026,0,0,0,0,0,0,0,0,0,40.81815787778018,0,0,0,0,0,0,0,0
2019-06-03,61.20924008680842,0,0,0,0,0,0,0,0,0,40.80616005787228,0,0,0,0,0,0,0,0
2019-06-04,62.014542923594554,0,0,0,0,0,0,0,0,0,41.3430286157297,0,0,0,0,0,0,0,0
2019-06-05,62.320439291611784,0,0,0,0,0,0,0,0,0,41.546959527741194,0,0,0,0,0,0,0,0
2019-06-06,62.61104230300504,0,0,0,0,0,0,0,0,0,41.74069486867003,0,0,0,0,0,0,0,0
2019-06-07,63.09870829299255,0,0,0,0,0,0,0,0,0,42.065805528661706,0,0,0,0,0,0,0,0
2019-06-10,63.18110533202931,0,0,0,0,0,0,0,0,0,42.12073688801954,0,0,0,0,0,0,0,0
2019-06-11,63.19486918678925,0,0,0,0,0,0,0,0,0,42.12991279119284,0,0,0,0,0,0,0,0
2019-06-12,63.165455612573346,0,0,0,0,0,0,0,0,0,42.11030374171557,0,0,0,0,0,0,0,0
2019-06-13,63.38635740851594,0,0,0,0,0,0,0,0,0,42.2575716056773,0,0,0,0,0,0,0,0
2019-06-14,63.35475333760378,0,0,0,0,0,0,0,0,0,42.23650222506919,0,0,0,0,0,0,0,0
2019-06-17,63.38170047240975,0,0,0,0,0,0,0,0,0,42.2544669816065,0,0,0,0,0,0,0,0
2019-06-18,63.94845381897257,0,0,0,0,0,0,0,0,0,42.632302545981716,0,0,0,0,0,0,0,0
2019-06-19,64.19773688556619,0,0,0,0,0,0,0,0,0,42.79849125704413,0,0,0,0,0,0,0,0
2019-06-20,64.70517405862878,0,0,0,0,0,0,0,0,0,43.13678270575253,0,0,0,0,0,0,0,0
2019-06-21,64.55488305555598,0,0,0,0,0,0,0,0,0,43.036588703703984,0,0,0,0,0,0,0,0
2019-06-24,64.57220752251952,0,0,0,0,0,0,0,0,0,43.04813834834635,0,0,0,0,0,0,0,0
2019-06-25,64.11510996099238,0,0,0,0,0,0,0,0,0,42.74340664066159,0,0,0,0,0,0,0,0
2019-06-26,64.02485483209658,0,0,0,0,0,0,0,0,0,42.68323655473106,0,0,0,0,0,0,0,0
2019-06-27,64.31058569082496,0,0,0,0,0,0,0,0,0,42.873723793883315,0,0,0,0,0,0,0,0
2019-06-28,64.57549464092625,0,0,0,0,0,0,0,0,0,43.0503297606175,0,0,0,0,0,0,0,0
2019-07-01,64.97619397153198,0,0,0,0,0,0,0,0,0,43.31746264768799,0,0,0,0,0,0,0,0
2019-07-02,65.14883585842765,0,0,0,0,0,0,0,0,0,43.432557238951766,0,0,0,0,0,0,0,0
2019-07-03,65.53248337297956,0,0,0,0,0,0,0,0,0,43.68832224865304,0,0,0,0,0,0,0,0
2019-07-05,65.25694851774591,0,0,0,0,0,0,0,0,0,43.50463234516394,0,0,0,0,0,0,0,0
2019-07-08,65.00595935399895,0,0,0,0,0,0,0,0,0,43.33730623599931,0,0,0,0,0,0,0,0
2019-07-09,64.99991442177483,0,0,0,0,0,0,0,0,0,43.333276281183224,0,0,0,0,0,0,0,0
2019-07-10,65.24524779123159,0,0,0,0,0,0,0,0,0,43.49683186082107,0,0,0,0,0,0,0,0
2019-07-11,65.18297350730093,0,0,0,0,0,0,0,0,0,43.45531567153395,0,0,0,0,0,0,0,0
2019-07-12,65.38352146420885,0,0,0,0,0,0,0,0,0,43.58901430947258,0,0,0,0,0,0,0,0
2019-07-15,65.44118614702626,0,0,0,0,0,0,0,0,0,43.62745743135084,0,0,0,0,0,0,0,0
2019-07-16,65.25933938201015,0,0,0,0,0,0,0,0,0,43.506226254673436,0,0,0,0,0,0,0,0
2019-07-17,65.13081862889203,0,0,0,0,0,0,0,0,0,43.420545752594684,0,0,0,0,0,0,0,0
2019-07-18,65.3349707518219,0,0,0,0,0,0,0,0,0,43.55664716788127,0,0,0,0,0,0,0,0
2019-07-19,65.07715747692666,0,0,0,0,0,0,0,0,0,43.384771651284446,0,0,0,0,0,0,0,0
