Date,100 SPY,100 LQD,80-20 SPYxLQD - Daily,60-40 SPYxLQD - Daily,50-50 SPYxLQD - Daily,80-20 SPYxLQD - Monthly,60-40 SPYxLQD - Monthly,50-50 SPYxLQD - Monthly,80-20 SPYxLQD - Yearly,60-40 SPYxLQD - Yearly,50-50 SPYxLQD - Yearly,Fast Algo - Daily,Fast Algo - Monthly,Fast Algo - Yearly,Round Robin - Daily,,,,,,,,,,,,,,,,,
9/23/2021,164.412679,128.9142417,158.4648486,151.8311666,148.2907197,157.5631638,150.5327302,146.9679315,157.3129915,150.2133041,146.6634603,152.9329061,166.5232047,148.5406295,196.3780267,,,,,,,,,,,,,,,,,
9/24/2021,164.683495,128.6376998,158.6056772,151.8509409,148.2537961,157.7016692,150.5501613,146.9291297,157.474336,150.2651769,146.6605974,152.7733976,166.3174252,148.7069031,196.5807723,,,,,,,,,,,,,,,,,
9/27/2021,164.2123536,128.5709788,158.2262215,151.5587792,148.0032795,157.325091,150.2615233,146.6818882,157.0840786,149.9558037,146.3916662,151.999292,164.8713419,148.7486594,195.8601313,,,,,,,,,,,,,,,,,
9/28/2021,160.9031696,127.1980302,155.3374551,149.0788948,145.7217805,154.4562245,147.8077905,144.4257597,154.1621417,147.4211138,144.0505999,149.5763307,161.9495596,146.3735834,193.0104391,,,,,,,,,,,,,,,,,
9/29/2021,161.1739857,127.1694434,155.5396317,149.2160419,145.8280377,154.6561135,147.9421389,144.5294175,154.3730772,147.5721688,144.1717145,149.7017181,163.0053668,146.7939443,194.4975568,,,,,,,,,,,,,,,,,
9/30/2021,159.204055,126.8357121,153.9371426,147.9651409,144.7455059,153.0680136,146.709469,143.4641937,152.7303864,146.2567178,143.0198835,147.4798529,161.0619545,144.7437605,191.7387163,,,,,,,,,,,,,,,,,
10/1/2021,161.0960873,127.7575607,155.6244581,149.4503875,146.1316159,154.7421751,148.1769296,144.8327722,154.4283819,147.7606766,144.426824,150.765615,161.8278246,146.3066579,192.3866565,,,,,,,,,,,,,,,,,
10/4/2021,159.0185686,127.5474312,153.9677008,148.1956635,145.0691735,153.0948105,146.9328971,143.7797729,152.7243411,146.4301136,143.2829999,150.8514649,161.9199736,145.3745572,192.5584625,,,,,,,,,,,,,,,,,
10/5/2021,160.6731547,127.0220324,155.1224803,148.8766663,145.5251074,154.2389971,147.6022855,144.2257373,153.9429302,147.2127058,143.8475935,152.8295651,164.255912,146.5979447,192.984043,,,,,,,,,,,,,,,,,
10/6/2021,161.3409059,127.0602061,155.6475503,149.2657983,145.8493728,154.7613756,147.988516,144.5475447,154.484766,147.628626,144.200556,152.2777103,163.7199442,147.1176113,194.8067295,,,,,,,,,,,,,,,,,
10/7/2021,162.7358227,126.4966336,156.5860308,149.7752832,146.1564074,155.6967729,148.4968874,144.8551438,155.4879849,148.2401471,144.6162282,153.2817299,164.8013729,148.3287844,195.7586074,,,,,,,,,,,,,,,,,
10/8/2021,162.4390327,125.9139109,156.2133046,149.3354078,145.6864868,155.3275448,148.0627506,144.3914272,155.1340083,147.828984,144.1764718,155.4617917,167.1837281,148.2249538,194.9053894,,,,,,,,,,,,,,,,,
10/11/2021,161.2630075,125.6750918,155.2492854,148.5734163,145.020956,154.3659799,147.3029268,143.7274079,154.1454244,147.0278412,143.4690497,154.3011364,165.9067951,147.3548795,193.7408862,,,,,,,,,,,,,,,,,
10/12/2021,160.8660606,126.4774993,155.1418164,148.7334326,145.3054356,154.2553254,147.4561209,144.003797,153.9883483,147.1106361,143.6717799,154.0941839,165.6409365,147.3356691,194.7144679,,,,,,,,,,,,,,,,,
10/13/2021,161.4448135,127.1175062,155.7453544,149.3555454,145.934461,154.8551036,148.0724441,144.6267327,154.5793521,147.7138906,144.2811599,153.5531047,164.9965261,147.8562886,195.9103637,,,,,,,,,,,,,,,,,
10/14/2021,164.1603939,127.7193553,157.9886026,151.14574,147.5072752,157.0876761,149.850343,146.1885925,156.8721862,149.5839785,145.9398746,155.7964676,167.4749417,150.2702815,198.1323629,,,,,,,,,,,,,,,,,
10/15/2021,165.4106254,127.260804,158.8377393,151.6193441,147.8041786,157.9373312,150.3275878,146.4906811,157.7806611,150.1506969,146.3357147,157.4206075,169.3381721,151.2483658,198.7947636,,,,,,,,,,,,,,,,,
10/18/2021,165.9003214,127.1557274,159.1876992,151.8385888,147.9619453,158.2881823,150.5490942,146.6512505,158.1514026,150.4024838,146.5280244,157.4885459,169.4092853,151.3446768,198.5759738,,,,,,,,,,,,,,,,,
10/19/2021,167.1802073,126.4584124,159.9955834,152.2083606,148.1269853,159.1027863,150.9319347,146.8313318,159.0358483,150.8914893,146.8193098,158.7520253,171.174047,152.4114574,199.2517744,,,,,,,,,,,,,,,,,
10/20/2021,167.8368587,126.1527063,160.4209726,152.4198854,148.238848,159.5333325,151.1525026,146.9532293,159.5000282,151.1631977,146.9947825,159.9193921,172.5518329,153.3579852,200.6383458,,,,,,,,,,,,,,,,,
10/21/2021,168.2746067,125.885245,160.6876745,152.5291476,148.275021,159.8049277,151.2700045,146.998403,159.7967344,151.318862,147.0799259,158.480672,170.8993342,153.51487,201.5356539,,,,,,,,,,,,,,,,,
10/22/2021,168.1002553,126.391557,160.6837397,152.6797148,148.4963881,159.7935987,151.408677,147.2070191,159.7585156,151.416776,147.2459061,159.7525263,172.9972672,153.986093,202.1597262,,,,,,,,,,,,,,,,,
10/25/2021,169.0017253,126.4488492,161.387665,153.1986628,148.9282145,160.500209,151.9327625,147.6447253,160.4911501,151.9805749,147.7252873,160.9573492,173.8057811,154.8321581,203.4929488,,,,,,,,,,,,,,,,,
10/26/2021,169.1538535,126.993327,161.6428687,153.5452687,149.3158799,160.7490076,152.2693199,148.0217349,160.7217482,152.2896429,148.0735903,161.2481817,174.2630517,155.1512046,204.1059891,,,,,,,,,,,,,,,,,
10/27/2021,168.4044648,127.7671239,161.2669628,153.5113585,149.4400353,160.3605896,152.214734,148.1234762,160.2769966,152.1495284,148.0857943,159.1657308,170.5845562,153.8213856,203.4030368,,,,,,,,,,,,,,,,,
10/28/2021,170.0293614,127.5760813,162.4635589,154.3082617,150.0492674,161.562957,153.0228558,148.7456164,161.5387053,153.0480493,148.8027213,161.0301142,172.3509336,155.2888199,204.9882564,,,,,,,,,,,,,,,,,
10/29/2021,170.3743955,127.5092258,162.7102762,154.4637952,150.1621959,161.811902,153.1822578,148.8628217,161.8013616,153.2283276,148.9418107,160.8614717,171.5012972,155.29829,204.6922116,,,,,,,,,,,,,,,,,
11/1/2021,170.66747,127.2813779,162.8760391,154.512813,150.1571854,161.9819194,153.2382947,148.8654152,161.9902516,153.3130332,148.974424,162.6970369,172.6524483,155.9634764,205.2316738,,,,,,,,,,,,,,,,,
11/2/2021,171.3574913,127.7695681,163.5277979,155.1246919,150.7486991,162.6301004,153.8451264,149.4518402,162.6399067,153.922322,149.5635297,161.921226,171.8291656,156.4726123,205.9814709,,,,,,,,,,,,,,,,,
11/3/2021,172.4036467,127.4441264,164.243177,155.5348762,151.0168815,163.3415989,154.2519933,149.7177824,163.4117426,154.4198386,149.9238866,163.4898107,173.6475494,157.314071,206.2162051,,,,,,,,,,,,,,,,,
11/4/2021,173.2161184,128.1141203,165.0350791,156.3017302,151.7696834,164.1290286,155.012344,150.4639281,164.1957188,155.1753191,150.6651193,164.254651,174.6552231,157.6551586,206.1779597,,,,,,,,,,,,,,,,,
11/5/2021,173.817118,129.052129,165.7348369,157.0848733,152.5885808,164.8241069,155.787838,151.2745772,164.8641202,155.9111224,151.4346235,165.2485827,175.5865473,158.4159629,207.9240936,,,,,,,,,,,,,,,,,
11/8/2021,173.9654954,128.7554166,165.7718089,157.020864,152.4782954,164.8612469,155.724884,151.1657745,164.9234796,155.8814639,151.360456,163.9283221,174.5337307,158.4659087,206.6289872,,,,,,,,,,,,,,,,,
11/9/2021,173.3904932,129.0999688,165.4221948,156.8775431,152.4303223,164.5123529,155.5810426,151.1164907,164.5323884,155.6742835,151.245231,162.1882641,172.4803225,158.1121225,207.394491,,,,,,,,,,,,,,,,,
11/10/2021,171.9955882,127.7791154,164.0190589,155.4782858,151.0374048,163.1170289,154.1934834,149.7357148,163.1522936,154.3089991,149.8873518,160.2949902,171.3341292,157.3079838,207.7773347,,,,,,,,,,,,,,,,,
11/11/2021,172.0512283,127.4153973,163.9681319,155.3314388,150.8468739,163.0667,154.0483012,149.5472826,163.1240621,154.1968959,149.7333128,160.328613,171.2019109,157.3738365,207.020481,,,,,,,,,,,,,,,,,
11/12/2021,173.3496921,127.2813779,164.9236074,155.969454,151.336759,164.0184949,154.6832771,150.0352049,164.1360293,154.9223664,150.315535,161.0488263,171.6040181,158.113233,207.5256383,,,,,,,,,,,,,,,,,
11/15/2021,173.409036,126.3146796,164.7182569,155.5276571,150.7879639,163.8175044,154.2497111,149.4957722,163.9901647,154.5712934,149.8618578,160.9877922,171.6734327,158.2784269,208.9008067,,,,,,,,,,,,,,,,,
11/16/2021,174.0953418,126.1040992,165.1848643,155.7932661,150.9606628,164.2850091,154.5180318,149.6719437,164.4970933,154.8988448,150.0997205,162.1986051,173.3774021,158.7276832,208.1461888,,,,,,,,,,,,,,,,,
11/17/2021,173.6724327,126.6114079,164.9967587,155.8168946,151.0809599,164.093023,154.5345061,149.7841699,164.2602277,154.8480227,150.1419203,162.0252254,173.3192103,158.2179436,207.6409552,,,,,,,,,,,,,,,,,
11/18/2021,174.2622972,126.8985334,165.5199123,156.2757691,151.5088355,164.6139801,154.9905533,150.2093336,164.7895444,155.3167917,150.5804153,163.4540436,174.2266852,158.3339438,206.8898507,,,,,,,,,,,,,,,,,
11/19/2021,173.9506682,127.377097,165.4079589,156.3438314,151.6590531,164.4991711,155.0531342,150.3532823,164.635954,155.3212397,150.6638826,163.8595541,173.2626214,157.8603577,206.6895374,,,,,,,,,,,,,,,,,
11/22/2021,173.4609722,126.2668319,164.7470901,155.5346534,150.7846244,163.8447604,154.2546483,149.4904422,164.0221442,154.5833161,149.8639021,162.7647432,173.7914008,158.1265874,207.8432658,,,,,,,,,,,,,,,,,
11/23/2021,173.6909872,125.3671076,164.6870744,155.21509,150.3473832,163.7904047,153.94528,149.0646093,164.0262113,154.3614353,149.5290474,162.1841141,174.2737009,158.6592066,208.4904638,,,,,,,,,,,,,,,,,
11/24/2021,174.1547209,125.9701036,165.1972537,155.7623573,150.9096614,164.2959896,154.4854922,149.6194814,164.5177975,154.880874,150.0624123,162.7455378,174.6911216,158.7648573,208.2437877,,,,,,,,,,,,,,,,,
11/26/2021,170.2705231,126.9942129,162.5183227,154.1844886,149.8402126,161.607432,152.8861581,148.524365,161.615261,152.959999,148.632368,158.3834101,169.6723221,155.2820241,204.404586,,,,,,,,,,,,,,,,,
11/29/2021,172.3591416,127.0804162,164.1352072,155.3611324,150.8100735,163.2152333,154.0528641,149.4856789,163.3033965,154.2476515,149.7197789,161.3237958,171.5615383,156.7893855,205.7042491,,,,,,,,,,,,,,,,,
11/30/2021,169.0054527,127.3579864,161.6519713,153.6830994,149.5075756,160.7394707,152.3798156,148.1853642,160.6759594,152.3464662,148.1817195,159.4801628,168.6226212,153.6036287,200.2043426,,,,,,,,,,,,,,,,,
12/1/2021,167.1282828,127.3761953,160.2201988,152.6676992,148.6879615,159.3187952,151.3773046,147.3773279,159.1778653,151.2274478,147.252239,156.9494313,166.1419821,152.1192355,199.0761603,,,,,,,,,,,,,,,,,
12/2/2021,169.6880546,127.6734535,162.258153,154.2131859,150.0001262,161.3452838,152.9097284,148.6779263,161.2851343,152.8822141,148.680754,158.7109548,168.0066783,154.6413656,202.5941524,,,,,,,,,,,,,,,,,
12/3/2021,168.2115589,128.7378168,161.3992124,153.9223246,149.972779,160.4855371,152.6132895,148.6426704,160.3168105,152.4220621,148.4746878,155.8807514,165.0116658,153.7868512,204.2374137,,,,,,,,,,,,,,,,,
12/6/2021,170.2037245,128.0857708,162.7649062,154.7042444,150.4810593,161.8416861,153.3859744,149.1438213,161.7801338,153.356543,149.1447476,157.5397776,166.7074788,155.793606,206.862785,,,,,,,,,,,,,,,,,
12/7/2021,173.7243806,128.1432924,165.4729529,156.6520646,152.0711957,164.5409911,155.32663,150.7293935,164.608163,155.4919453,150.9338365,161.6129121,171.7498767,158.5107973,208.4169898,,,,,,,,,,,,,,,,,
12/8/2021,174.184387,127.2898654,165.6030707,156.4836274,151.7661383,164.6783115,155.1709276,150.4384975,164.8054827,155.4265784,150.7371262,162.1297515,172.3946684,158.7750109,208.6506569,,,,,,,,,,,,,,,,,
12/9/2021,173.0083618,127.1843854,164.681155,155.7978488,151.1909241,163.7550672,154.481671,149.8589538,163.8435665,154.6787713,150.0963736,160.1115146,170.0841989,157.9208587,208.9120797,,,,,,,,,,,,,,,,,
12/10/2021,174.6369974,127.3282369,165.9586045,156.748308,151.9880533,165.0330791,155.4351408,150.6602567,165.1752453,155.7134932,150.9826171,162.5611458,172.6112036,159.2974548,210.7047539,,,,,,,,,,,,,,,,,
12/13/2021,173.0899993,127.9035478,164.9324783,156.1984841,151.6582367,163.9972273,154.8679059,150.3109928,164.052709,155.0154187,150.4967736,161.1168787,169.3028652,158.2057533,213.1491543,,,,,,,,,,,,,,,,,
12/14/2021,171.8991352,127.3282369,163.8763127,155.2726614,150.7954503,162.9451361,153.9472411,149.4531037,162.9849555,154.0707759,149.613686,160.3427739,167.2266948,157.3690884,212.4824678,,,,,,,,,,,,,,,,,
12/15/2021,174.5850612,127.4912464,165.9667281,156.8078576,152.0700671,165.0342492,155.4844059,150.7316604,165.1662983,155.7475353,151.0381538,162.7935126,170.7465951,159.3069567,215.8086785,,,,,,,,,,,,,,,,,
12/16/2021,173.0454826,127.4874417,164.7948752,155.9762996,151.397283,163.8591871,154.6459084,150.0506425,163.9338744,154.8222662,150.2664621,163.6020368,166.3255931,158.8497315,217.1134458,,,,,,,,,,,,,,,,,
12/17/2021,171.2037573,127.7852457,163.4687345,155.1260059,150.7684495,162.5291513,153.7865845,149.4108892,162.520055,153.8363527,149.4945015,161.4717105,165.2051172,156.8014408,214.2794103,,,,,,,,,,,,,,,,,
12/20/2021,169.3832824,127.228017,161.9355876,153.8657165,149.6381348,161.001431,152.5323515,148.2858586,160.9522293,152.5211763,148.3056497,161.0351681,162.9643064,155.077998,213.9357697,,,,,,,,,,,,,,,,,
12/21/2021,172.3913747,127.4778152,164.2998386,155.6260645,151.1137521,163.3579445,154.2858553,149.7566702,163.4086628,154.4259509,149.9345949,161.1822922,167.1266162,157.3977015,214.0354328,,,,,,,,,,,,,,,,,
12/22/2021,174.1150567,127.67956,165.6660644,156.6582122,151.9887947,164.7229229,155.3184993,150.6333721,164.8279574,155.540858,150.8973084,162.5295587,169.6504753,158.8226928,215.6255827,,,,,,,,,,,,,,,,,
12/23/2021,175.1984148,127.4874417,166.4408394,157.1487674,152.3472899,165.501052,155.8159262,150.9998936,165.6562202,156.1140256,151.3429283,162.9776232,171.1505343,159.8232966,216.0733107,,,,,,,,,,,,,,,,,
12/27/2021,177.6778502,127.8620994,168.4230634,158.6678941,153.6491689,167.4856364,157.3414843,152.3098474,167.7147,157.7515499,152.7699748,164.5588141,174.0301506,161.8852503,217.9503144,,,,,,,,,,,,,,,,,
12/28/2021,177.5326609,127.6987814,168.2699367,158.5090344,153.4882639,167.3340576,157.1849441,152.1513504,167.565885,157.5991091,152.6157211,164.8695481,173.5094804,162.1359253,218.8234385,,,,,,,,,,,,,,,,,
12/29/2021,177.7597572,126.997456,168.2573062,158.2824769,153.1649525,167.3318055,156.9749707,151.8457545,167.607297,157.4548367,152.3786066,165.7267664,173.7357832,162.4945314,219.964984,,,,,,,,,,,,,,,,,
12/30/2021,177.2683383,127.5066314,168.0201067,158.2737757,153.2602841,167.0844132,156.9499547,151.9236466,167.3159969,157.3636555,152.3874848,165.7824369,172.7951368,162.0674741,220.1547665,,,,,,,,,,,,,,,,,
12/31/2021,176.8215767,127.3144655,167.630699,157.9390273,152.9516669,166.6956336,156.6158107,151.6154944,166.9201544,157.0187322,152.0680211,165.9771037,172.1232833,162.1286743,220.5989963,,,,,,,,,,,,,,,,,
1/3/2022,177.8453799,125.959876,168.0504606,157.8155404,152.5807837,167.1375474,156.5282674,151.2832539,167.4682791,157.0911783,151.9026279,164.9702559,175.0650302,162.7614744,219.1033292,,,,,,,,,,,,,,,,,
1/4/2022,177.7858015,126.0655617,168.0336233,157.836785,152.6192372,167.1185496,156.5461292,151.3181256,167.4417536,157.0977056,151.9256816,164.7536156,173.5256762,163.5038351,218.405432,,,,,,,,,,,,,,,,,
1/5/2022,174.3719247,125.3257857,165.2551219,155.6478116,150.7061265,164.3300072,154.3391794,149.3849411,164.5626969,154.7534691,149.8488552,164.4637654,168.4520246,161.575219,217.7800717,,,,,,,,,,,,,,,,,
1/6/2022,174.2081223,125.1624598,165.0878588,155.4789469,150.53714,164.1642318,154.1725201,149.2182328,164.3989898,154.5898573,149.685291,164.0010727,167.766857,161.2901356,215.9934455,,,,,,,,,,,,,,,,,
1/7/2022,173.5194137,124.624484,164.4238198,154.8428347,149.9160549,163.504433,153.5425014,148.6033483,163.7404277,153.9614418,149.0719489,164.6573036,165.7198908,161.0846238,216.2460943,,,,,,,,,,,,,,,,,
1/10/2022,173.3034758,124.5091956,164.2297035,154.6699201,149.75343,163.310915,153.3703445,148.4414433,163.5446197,153.7857637,148.9063357,163.5484494,165.3317019,160.4360699,215.947645,,,,,,,,,,,,,,,,,
1/11/2022,174.8819685,124.8838929,165.5252271,155.7013693,150.66076,164.6084342,154.4063014,149.3541846,164.8823534,154.8827382,149.8829307,164.1937789,167.158582,161.7323094,215.7877665,,,,,,,,,,,,,,,,,
1/12/2022,175.3547509,124.7974206,165.8602941,155.9108023,150.8122506,164.9473552,154.6221301,149.5126143,165.2432849,155.1318188,150.0760858,164.3262437,168.0708522,162.2667153,215.839118,,,,,,,,,,,,,,,,,
1/13/2022,172.938633,125.1912997,164.1367508,154.8187071,150.0112634,163.2033109,153.4963219,148.6751856,163.3891663,153.8396997,149.0649663,164.2598675,164.1070792,160.7706956,215.2040616,,,,,,,,,,,,,,,,,
1/14/2022,173.0093464,124.086445,163.9007301,154.3101591,149.3799831,162.9808536,153.0095357,148.0671921,163.2247661,153.4401859,148.5478957,164.9154769,164.632734,160.6146611,214.7190835,,,,,,,,,,,,,,,,,
1/18/2022,169.94545,122.9047842,161.2664981,152.0827213,147.346002,160.3486729,150.7827247,146.0326821,160.5373168,151.1291837,146.4251171,163.3564038,161.0122217,158.1525622,211.8280903,,,,,,,,,,,,,,,,,
1/19/2022,168.1808027,123.0969263,159.9772983,151.2303235,146.6961863,159.0509864,149.9150604,145.3657866,159.1640274,150.1472521,145.6388645,163.5276156,158.5010759,156.9622899,212.3052801,,,,,,,,,,,,,,,,,
1/20/2022,166.3193743,123.0296754,158.5433129,150.1929831,145.8442963,157.6146045,148.8714922,144.5061572,157.6614345,149.0034947,144.6745248,162.4203016,156.1195827,155.4093105,211.4723163,,,,,,,,,,,,,,,,,
1/21/2022,163.0544023,123.8366706,156.2614435,148.8180113,144.891103,155.3265518,147.480755,143.5334523,155.210856,147.3673096,143.4455365,161.3838465,152.4318796,153.0412641,210.7464369,,,,,,,,,,,,,,,,,
1/24/2022,163.74685,123.4523864,156.6953427,149.0124829,144.9739498,155.7584943,147.6743904,143.6164469,155.6879572,147.6290645,143.5996182,161.2022001,153.6330873,153.3409064,210.2443319,,,,,,,,,,,,,,,,,
1/25/2022,161.7476751,123.106529,155.0770781,147.7539266,143.8858855,154.1473697,146.4235221,142.5349065,154.0194459,146.2912167,142.4271021,162.2609511,150.4557553,152.1023922,207.6783866,,,,,,,,,,,,,,,,,
1/26/2022,161.3418788,122.2707097,154.5552533,147.1302493,143.216944,153.628818,145.8056668,141.872455,153.527645,145.7134112,141.8062943,161.5673006,150.6987929,151.5165263,205.9795445,,,,,,,,,,,,,,,,,
1/27/2022,160.5451954,122.5493162,154.0151498,146.8284449,143.0265188,153.0909476,145.5051481,141.6823658,152.9460196,145.3468437,141.5472558,163.0794867,148.6288534,151.1037004,206.4385143,,,,,,,,,,,,,,,,,
1/28/2022,164.5323749,122.6838259,157.1089624,149.0808206,144.881061,156.1652907,147.7359351,143.5181718,156.1626651,147.7929553,143.6081004,163.5139745,153.8560107,153.6303928,208.5576993,,,,,,,,,,,,,,,,,
1/31/2022,167.4957863,122.7414662,159.3874912,150.7199046,146.2198302,158.4396605,149.3738107,144.8581175,158.5449222,149.5940582,145.1186262,164.1864202,158.512566,156.0249011,210.8688505,,,,,,,,,,,,,,,,,
2/1/2022,168.6275526,122.9455128,160.3020676,151.4311751,146.8353714,159.3538091,150.0858704,145.4751689,159.4911446,150.3547367,145.7865327,166.5766296,159.1368127,157.1428335,213.4106726,,,,,,,,,,,,,,,,,
2/2/2022,170.2656119,122.9551235,161.5503218,152.3185176,147.5542948,160.5946793,150.9653299,146.1874326,160.8035142,151.3414166,146.6103677,167.7971355,160.3028072,158.2324536,215.1859319,,,,,,,,,,,,,,,,,
2/3/2022,166.2635232,121.9637301,158.2520153,149.6791111,145.225296,157.31209,148.344012,143.8745968,157.4035646,148.543606,144.1136266,167.0933037,159.516679,155.9072234,212.1105353,,,,,,,,,,,,,,,,,
2/4/2022,167.0453208,120.7509275,158.5325859,149.5060389,144.8446749,157.588741,148.1693003,143.4943018,157.7864422,148.5275635,143.8981242,167.0938068,159.9079669,156.1391765,211.2826258,,,,,,,,,,,,,,,,,
2/7/2022,166.5092327,120.9723129,158.1837018,149.3278007,144.7450339,157.2408454,147.9911178,143.394037,157.4018488,148.2944648,143.7407728,168.4442847,161.1363012,156.0489776,211.8910127,,,,,,,,,,,,,,,,,
2/8/2022,167.8792422,120.5199077,159.1065953,149.8416079,145.0698481,158.1593021,148.501829,143.7173372,158.4073753,148.9355084,144.1995749,166.6719771,159.5614689,157.2226681,212.17076,,,,,,,,,,,,,,,,,
2/9/2022,170.3363371,120.9241647,161.0762909,151.3585086,146.3747775,160.121669,150.0113808,145.0163748,160.4539026,150.5714681,145.6302509,167.3590134,160.2877312,159.0406514,215.2736115,,,,,,,,,,,,,,,,,
2/10/2022,167.2761445,119.2782415,158.3227383,148.9028933,144.0637547,157.381485,147.573453,142.7225905,157.6765639,148.0769833,143.277193,165.927509,158.9497445,156.5717424,213.2321633,,,,,,,,,,,,,,,,,
